bot,stance,followers_deg,followers_hom,followings_deg,followings_hom,mentionings_deg,mentionings_hom,mentioners_deg,mentioners_hom,replyings_deg,replyings_hom,replyers_deg,replyers_hom,quotings_deg,quotings_hom,quoters_deg,quoters_hom
1,1,0,,0,,1,1.0,0,,0,,0,,0,,0,
1,1,0,,1,1.0,1,1.0,1,1.0,6,1.0,6,1.0,0,,0,
0,0,86,0.08139535039663315,130,0.07692307978868484,36,0.1111111119389534,70,0.11428571492433548,215,0.09302325546741486,55,0.1818181872367859,975,0.9394871592521667,940,0.971276581287384
0,1,474,0.9725738167762756,439,0.9772209525108337,56,0.9464285969734192,35,1.0,120,1.0,108,1.0,28,0.9642857313156128,17,1.0
0,0,19,0.7368420958518982,22,0.6818181872367859,2,1.0,8,0.75,4,1.0,5,1.0,1,1.0,1,1.0
0,1,169,0.9585798978805542,101,0.9207921028137207,114,0.9210526347160339,107,0.9626168012619019,203,0.9852216839790344,241,0.9958506226539612,83,0.9879518151283264,33,1.0
0,1,20,0.75,21,0.5714285969734192,9,1.0,197,0.9543147087097168,184,1.0,208,0.995192289352417,188,1.0,195,1.0
0,1,77,1.0,33,1.0,39,0.9487179517745972,3,1.0,0,,0,,7,1.0,0,
0,1,19,0.9473684430122375,109,0.9174311757087708,63,0.8888888955116272,1,1.0,47,0.914893627166748,6,1.0,13,0.8461538553237915,0,
0,2,4,0.0,4,0.25,1,1.0,1,1.0,0,,0,,0,,0,
0,1,295,0.9559321999549866,249,0.9839357137680054,40,0.949999988079071,69,1.0,7,1.0,9,1.0,8,1.0,5,1.0
0,0,0,,0,,1,0.0,0,,0,,0,,0,,0,
0,1,28,1.0,74,1.0,3,1.0,0,,1,1.0,0,,0,,0,
1,0,0,,3,0.0,1,0.0,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,0,0,,3,0.3333333432674408,0,,0,,1,1.0,1,1.0,0,,0,
0,1,69,0.52173912525177,55,0.5636363625526428,23,0.6521739363670349,52,0.6730769276618958,13,0.8461538553237915,36,0.3055555522441864,175,0.9828571677207947,202,0.9257425665855408
0,1,286,0.9825174808502197,325,0.9569230675697327,28,1.0,26,1.0,75,1.0,116,1.0,18,1.0,5,1.0
1,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
1,1,2,0.5,11,0.9090909361839294,7,1.0,1,1.0,0,,0,,0,,0,
0,1,113,1.0,374,0.9759358167648315,0,,0,,0,,0,,0,,0,
0,1,71,0.98591548204422,205,0.9902439117431641,5,1.0,3,1.0,1,1.0,0,,0,,0,
0,0,50,0.41999998688697815,41,0.09756097197532654,36,0.1388888955116272,6,1.0,2,0.5,0,,9,1.0,9,1.0
1,0,0,,2,0.0,0,,0,,20,1.0,20,1.0,0,,0,
0,1,198,0.9898989796638489,255,0.9843137264251709,33,0.9696969985961914,8,1.0,0,,0,,8,0.875,0,
1,0,1,0.0,3,0.0,3,0.0,0,,0,,0,,0,,0,
0,1,200,0.9900000095367432,181,0.9834254384040833,36,0.9722222089767456,64,0.984375,30,0.5,16,0.5625,24,1.0,27,1.0
0,0,7,0.4285714328289032,13,0.38461539149284363,3,0.6666666865348816,3,1.0,13,1.0,13,1.0,53,1.0,50,0.9800000190734863
0,2,9,0.6666666865348816,46,0.260869562625885,1,0.0,0,,0,,0,,0,,0,
0,2,27,0.9629629850387573,40,0.949999988079071,14,0.8571428656578064,7,1.0,12,0.9166666865348816,2,1.0,28,1.0,28,1.0
0,0,6,0.8333333134651184,10,0.8999999761581421,0,,2,1.0,3,1.0,4,1.0,0,,0,
0,2,4,0.25,11,0.3636363744735718,1,0.0,0,,0,,0,,0,,0,
0,0,12,0.25,9,0.1111111119389534,8,0.0,6,0.3333333432674408,6,0.0,1,0.0,1,0.0,0,
0,1,163,1.0,55,0.9818181991577148,8,1.0,1,1.0,36,1.0,36,1.0,1,1.0,0,
1,1,24,0.9583333134651184,103,0.9708737730979919,43,0.9069767594337463,6,1.0,32,1.0,6,1.0,10,1.0,1,1.0
1,2,1,0.0,18,0.2222222238779068,3,0.3333333432674408,2,0.5,0,,0,,5,1.0,5,1.0
1,1,0,,0,,0,,0,,0,,0,,0,,0,
0,2,12,0.5833333134651184,21,0.761904776096344,0,,0,,0,,0,,0,,0,
0,1,38,1.0,118,1.0,18,0.9444444179534912,4,1.0,2,1.0,1,1.0,3,1.0,0,
1,0,0,,1,0.0,1,0.0,0,,0,,0,,0,,0,
0,1,195,0.9948717951774597,22,1.0,14,0.9285714030265808,6,1.0,2,1.0,3,1.0,2,1.0,1,1.0
0,1,62,0.9677419066429138,29,1.0,35,1.0,0,,0,,0,,3,1.0,0,
0,1,59,1.0,89,1.0,46,1.0,2,1.0,3,1.0,3,1.0,5,1.0,0,
1,2,0,,11,0.4545454680919647,2,0.0,0,,4,1.0,4,1.0,2,1.0,2,1.0
0,0,0,,0,,1,1.0,1,1.0,0,,0,,0,,0,
0,2,0,,4,0.25,5,0.4000000059604645,1,1.0,36,0.9444444179534912,23,1.0,1,1.0,1,1.0
1,0,7,0.1428571492433548,51,0.11764705926179886,3,0.0,0,,0,,0,,1,0.0,0,
1,0,0,,4,0.25,1,1.0,1,1.0,0,,0,,0,,0,
0,2,128,0.890625,54,0.8703703880310059,22,0.7727272510528564,103,0.893203854560852,41,0.9512194991111755,65,0.8307692408561707,31,0.9677419066429138,71,0.8169013857841492
0,1,136,0.9926470518112183,143,0.9860140085220337,48,0.9791666865348816,4,1.0,14,1.0,9,1.0,8,1.0,1,1.0
1,1,0,,9,1.0,13,0.9230769276618958,0,,0,,0,,0,,0,
1,1,3,1.0,6,1.0,31,0.8709677457809448,0,,0,,0,,8,1.0,0,
1,1,0,,2,1.0,2,1.0,0,,0,,0,,0,,0,
0,1,5,0.6000000238418579,6,0.6666666865348816,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
0,1,41,0.9512194991111755,32,0.96875,3,1.0,0,,0,,0,,1,1.0,1,1.0
1,2,8,1.0,40,0.8999999761581421,1,1.0,0,,0,,0,,0,,0,
0,1,23,1.0,93,0.9677419066429138,1,1.0,1,1.0,0,,0,,0,,0,
0,0,0,,2,0.0,1,1.0,0,,0,,0,,0,,0,
0,0,10,1.0,12,0.9166666865348816,1,1.0,1,1.0,2,1.0,2,1.0,1,1.0,1,1.0
0,0,0,,0,,3,1.0,1,1.0,0,,0,,0,,0,
0,1,78,0.7435897588729858,106,0.8207547068595886,97,0.5567010045051575,37,0.6756756901741028,1689,0.4552989900112152,636,0.954402506351471,47,0.8936170339584351,42,0.976190447807312
0,1,133,0.9924812316894531,126,0.976190447807312,10,1.0,2,1.0,0,,0,,3,1.0,0,
0,1,99,0.9898989796638489,226,0.9955752491950989,63,1.0,4,1.0,5,1.0,1,1.0,45,1.0,1,1.0
0,0,0,,0,,1,1.0,0,,2,1.0,1,1.0,0,,0,
1,0,0,,5,0.20000000298023224,3,0.3333333432674408,0,,0,,0,,0,,0,
1,0,0,,10,0.0,0,,0,,0,,0,,0,,0,
0,2,1,1.0,2,0.0,1,1.0,1,1.0,25,1.0,25,1.0,4,1.0,4,1.0
0,1,4,0.75,64,0.84375,30,0.8666666746139526,2,1.0,3,1.0,3,1.0,14,0.8571428656578064,0,
0,0,0,,0,,3,0.6666666865348816,1,1.0,0,,0,,1,1.0,1,1.0
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,2,0,,8,0.375,3,0.3333333432674408,0,,0,,0,,0,,0,
0,0,3,1.0,3,0.6666666865348816,2,1.0,1,1.0,0,,0,,1,1.0,1,1.0
0,0,1,1.0,1,1.0,2,1.0,1,1.0,1,1.0,1,1.0,0,,0,
0,1,120,0.8833333253860474,48,0.875,27,0.8888888955116272,85,0.8941176533699036,193,0.9481865167617798,185,0.9513513445854187,22,0.9545454382896423,99,0.8888888955116272
0,1,141,0.914893627166748,29,0.931034505367279,0,,3,0.6666666865348816,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,2,41,0.2195121943950653,34,0.14705882966518402,9,0.1111111119389534,5,0.4000000059604645,245,0.9469387531280518,234,0.9914529919624329,17,0.8235294222831726,16,0.875
0,0,1,1.0,3,0.0,0,,0,,0,,0,,0,,0,
0,1,274,0.9927007555961609,328,0.9969512224197388,29,0.7931034564971924,0,,0,,0,,31,1.0,0,
0,2,5,0.4000000059604645,7,0.7142857313156128,1,1.0,1,1.0,0,,0,,0,,0,
0,1,132,0.6515151262283325,55,0.6363636255264282,31,0.7419354915618896,26,0.6538461446762085,309,0.9967637658119202,315,0.9841269850730896,134,0.9850746393203735,126,0.9841269850730896
0,1,22,1.0,50,0.9800000190734863,8,1.0,0,,4,1.0,1,1.0,1,1.0,1,1.0
0,0,1,1.0,3,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,0,,1,1.0,1,1.0,0,,0,,0,,0,
1,0,0,,4,0.5,1,0.0,0,,0,,0,,0,,0,
0,2,27,0.40740740299224854,19,0.21052631735801697,4,0.5,6,0.3333333432674408,13,1.0,13,1.0,1,1.0,6,0.5
0,0,5,0.20000000298023224,12,0.3333333432674408,2,0.0,0,,0,,0,,0,,0,
1,0,0,,0,,1,1.0,0,,15,1.0,15,1.0,1,0.0,0,
0,2,0,,3,0.6666666865348816,9,0.1111111119389534,0,,2,1.0,2,1.0,0,,0,
0,0,0,,4,0.0,0,,0,,1,1.0,1,1.0,0,,0,
0,0,0,,11,0.0,1,0.0,0,,0,,0,,0,,0,
0,2,5,0.6000000238418579,31,0.6129032373428345,5,0.4000000059604645,1,0.0,28,1.0,34,0.9117646813392639,2,1.0,1,1.0
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,0,,10,0.0,2,0.0,0,,0,,0,,0,,0,
1,0,0,,5,0.0,0,,0,,1,1.0,1,1.0,0,,0,
1,1,3,0.6666666865348816,67,0.7014925479888916,19,0.8947368264198303,0,,0,,0,,2,1.0,0,
0,1,314,0.9840764403343201,346,0.9768785834312439,68,0.9117646813392639,4,1.0,36,0.9722222089767456,0,,4,1.0,0,
0,1,26,1.0,50,1.0,36,1.0,9,1.0,9,1.0,13,1.0,15,1.0,0,
0,0,0,,0,,1,1.0,1,1.0,0,,0,,0,,0,
1,0,0,,8,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,8,0.25,4,0.75,1,1.0,0,,0,,15,0.9333333373069763,14,1.0
0,0,54,0.35185185074806213,47,0.3404255211353302,13,0.5384615659713745,9,0.7777777910232544,108,0.9814814925193787,118,1.0,23,1.0,22,0.9545454382896423
0,2,2,0.5,14,0.4285714328289032,9,0.6666666865348816,0,,11,0.9090909361839294,4,1.0,2,1.0,1,1.0
0,1,73,1.0,112,0.9910714030265808,23,1.0,1,1.0,1,1.0,0,,3,1.0,0,
1,1,0,,1,1.0,0,,0,,0,,0,,0,,0,
0,2,1,1.0,11,0.6363636255264282,1,1.0,0,,2,1.0,1,1.0,2,1.0,0,
1,1,0,,2,1.0,8,1.0,0,,1,1.0,1,1.0,0,,0,
0,1,188,0.9946808218955994,268,0.9738805890083313,39,1.0,15,1.0,0,,0,,2,1.0,0,
0,1,338,0.9940828680992126,349,0.9942693114280701,47,0.957446813583374,45,0.9555555582046509,61,1.0,14,0.9285714030265808,22,1.0,13,1.0
0,1,60,1.0,37,1.0,35,0.9142857193946838,18,0.8888888955116272,87,0.9655172228813171,30,0.9333333373069763,13,0.9230769276618958,1,1.0
0,0,0,,1,1.0,0,,0,,0,,0,,0,,0,
0,1,155,0.9806451797485352,212,0.9858490824699402,56,0.9821428656578064,43,1.0,24,1.0,14,1.0,19,0.9473684430122375,2,1.0
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,5,1.0,5,1.0,0,,0,
1,0,3,0.0,16,0.0,2,0.0,0,,1,0.0,0,,0,,0,
0,0,1,1.0,2,0.5,0,,0,,0,,0,,0,,0,
0,0,3,0.3333333432674408,11,0.1818181872367859,6,0.3333333432674408,2,1.0,33,1.0,32,1.0,3,0.6666666865348816,2,1.0
0,2,6,0.1666666716337204,30,0.30000001192092896,10,0.4000000059604645,0,,0,,0,,0,,0,
1,2,0,,24,0.0416666679084301,4,0.0,0,,2,0.0,0,,0,,0,
0,1,34,1.0,40,1.0,39,0.9487179517745972,1,1.0,30,0.9666666388511658,0,,7,1.0,0,
0,2,0,,15,0.4000000059604645,3,0.0,0,,2,1.0,2,1.0,0,,0,
0,0,0,,13,0.23076923191547394,0,,0,,0,,0,,0,,0,
0,1,15,1.0,41,1.0,57,0.9473684430122375,2,1.0,6,1.0,0,,20,0.949999988079071,0,
0,1,2,1.0,17,1.0,19,1.0,0,,0,,0,,1,1.0,0,
1,1,1,1.0,15,1.0,8,1.0,1,1.0,0,,0,,0,,0,
1,1,6,1.0,18,1.0,2,1.0,0,,0,,0,,0,,0,
0,0,0,,0,,1,0.0,0,,0,,0,,0,,0,
0,1,19,1.0,60,1.0,23,1.0,1,1.0,3,1.0,2,1.0,1,1.0,0,
1,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
1,0,0,,5,0.0,0,,0,,0,,0,,0,,0,
0,2,6,0.5,35,0.37142857909202576,17,0.529411792755127,4,0.75,45,0.8666666746139526,31,1.0,0,,0,
0,0,5,1.0,14,0.8571428656578064,3,1.0,0,,2,1.0,1,1.0,0,,0,
0,2,37,0.9729729890823364,85,0.9411764740943909,24,0.625,4,1.0,57,0.5087719559669495,21,0.9523809552192688,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,7,0.2857142984867096,76,0.18421052396297455,1,1.0,1,1.0,14,1.0,14,1.0,0,,0,
1,0,0,,1,0.0,1,0.0,0,,0,,0,,0,,0,
0,1,185,0.9891892075538635,161,0.9937888383865356,33,1.0,53,0.9811320900917053,18,1.0,8,0.875,2,1.0,2,1.0
0,1,143,0.9930070042610168,39,1.0,4,1.0,58,1.0,3,1.0,7,1.0,0,,24,1.0
0,2,0,,32,0.21875,2,0.5,0,,0,,0,,0,,0,
1,1,3,1.0,20,0.8999999761581421,15,0.9333333373069763,0,,0,,0,,9,1.0,0,
1,2,1,0.0,24,0.125,8,0.0,0,,0,,1,0.0,5,0.20000000298023224,1,1.0
0,2,4,0.25,26,0.38461539149284363,0,,2,0.0,0,,0,,1,1.0,1,1.0
0,0,5,0.0,26,0.03846153989434242,16,0.0,0,,41,0.12195122241973877,5,1.0,3,0.6666666865348816,2,1.0
0,0,0,,0,,0,,0,,5,1.0,5,1.0,0,,0,
0,1,38,1.0,91,1.0,4,0.75,0,,1,1.0,1,1.0,0,,0,
0,0,2,0.5,6,0.6666666865348816,1,1.0,1,1.0,7,1.0,7,1.0,2,1.0,2,1.0
1,1,0,,1,1.0,3,1.0,1,1.0,2,1.0,2,1.0,1,1.0,1,1.0
0,1,153,1.0,150,1.0,24,1.0,1,1.0,0,,0,,5,1.0,0,
0,1,56,0.9821428656578064,140,0.9857142567634583,109,0.963302731513977,2,1.0,3,1.0,2,1.0,42,0.9285714030265808,0,
0,2,0,,1,1.0,2,0.5,0,,0,,0,,0,,0,
0,1,14,1.0,103,0.9708737730979919,6,1.0,0,,1,1.0,1,1.0,0,,0,
0,2,1,0.0,8,0.125,1,0.0,0,,0,,0,,0,,0,
0,0,2,0.5,9,0.4444444477558136,1,1.0,1,1.0,118,1.0,118,1.0,5,1.0,5,1.0
0,1,69,1.0,136,1.0,39,0.9743589758872986,1,1.0,1,1.0,0,,14,1.0,0,
0,0,2,0.5,5,0.6000000238418579,2,0.5,1,1.0,1,0.0,0,,0,,0,
0,1,172,0.6162790656089783,153,0.7450980544090271,31,0.7419354915618896,187,0.7914438247680664,384,0.9869791865348816,396,0.9873737096786499,22,0.9545454382896423,110,0.9090909361839294
1,0,1,0.0,5,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,17,0.1764705926179886,2,0.5,0,,1,1.0,1,1.0,0,,0,
0,1,128,0.9921875,31,1.0,33,0.939393937587738,5,0.800000011920929,1,1.0,0,,2,1.0,0,
0,0,5,1.0,7,0.7142857313156128,1,1.0,1,1.0,0,,0,,0,,0,
1,0,0,,7,0.0,1,0.0,0,,0,,0,,0,,0,
0,1,31,1.0,4,1.0,19,1.0,0,,2,1.0,2,1.0,4,1.0,0,
0,2,3,0.0,49,0.18367347121238708,4,0.25,0,,22,0.9090909361839294,8,1.0,0,,0,
0,1,104,1.0,122,1.0,42,0.9523809552192688,1,1.0,7,1.0,0,,10,1.0,0,
1,2,0,,1,1.0,1,0.0,0,,0,,0,,1,0.0,0,
0,1,83,0.9277108311653137,473,0.9682875275611877,48,0.875,3,1.0,13,1.0,3,1.0,13,1.0,1,1.0
0,2,5,0.800000011920929,67,0.41791045665740967,2,0.5,0,,0,,0,,0,,0,
0,2,47,0.4893617033958435,36,0.3055555522441864,3,0.3333333432674408,2,1.0,0,,0,,0,,0,
0,0,0,,0,,1,1.0,1,1.0,4,1.0,4,1.0,0,,0,
1,0,0,,5,0.0,3,0.0,0,,0,,0,,0,,0,
0,0,0,,0,,1,1.0,2,0.5,37,1.0,38,0.9736841917037964,0,,0,
1,1,1,1.0,9,1.0,8,1.0,0,,0,,0,,0,,0,
0,0,31,0.3870967626571655,33,0.3030303120613098,13,0.38461539149284363,2,1.0,0,,0,,0,,0,
0,0,3,0.6666666865348816,6,0.8333333134651184,3,1.0,1,1.0,3,1.0,3,1.0,0,,0,
0,0,1,0.0,14,0.2857142984867096,4,0.5,1,1.0,5,1.0,3,1.0,1,1.0,1,1.0
0,0,1,1.0,3,0.3333333432674408,0,,0,,0,,0,,0,,0,
0,0,6,0.5,1,1.0,1,1.0,9,0.2222222238779068,50,1.0,50,1.0,10,1.0,10,1.0
1,1,5,1.0,17,1.0,4,1.0,0,,0,,0,,4,1.0,0,
1,2,3,0.3333333432674408,41,0.12195122241973877,3,0.3333333432674408,0,,4,1.0,4,1.0,0,,0,
0,1,31,1.0,46,1.0,61,0.9836065769195557,6,1.0,2,1.0,0,,5,1.0,0,
0,2,3,0.0,28,0.25,3,0.0,0,,5,0.6000000238418579,3,1.0,2,0.5,0,
0,1,68,0.970588207244873,12,1.0,17,1.0,9,1.0,8,1.0,8,1.0,3,1.0,3,1.0
0,1,64,0.515625,107,0.8037382960319519,33,0.6969696879386902,47,0.6808510422706604,34,0.8823529481887817,34,0.9117646813392639,20,0.8500000238418579,17,0.8823529481887817
0,1,80,1.0,32,1.0,20,1.0,3,1.0,25,1.0,14,1.0,3,1.0,1,1.0
1,1,1,1.0,11,1.0,14,1.0,0,,0,,0,,0,,0,
1,2,0,,5,0.4000000059604645,4,0.5,0,,2,0.5,0,,0,,0,
0,0,9,0.6666666865348816,13,0.692307710647583,5,1.0,3,1.0,6,1.0,8,1.0,7,1.0,7,1.0
1,0,1,0.0,18,0.0555555559694767,4,0.0,0,,0,,0,,0,,0,
0,0,3,0.6666666865348816,2,0.5,3,1.0,55,0.5636363625526428,0,,0,,0,,0,
0,1,27,0.37037035822868347,15,0.5333333611488342,2,0.5,3,0.3333333432674408,150,0.9933333396911621,151,0.9867549538612366,11,1.0,11,1.0
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,0,3,1.0,12,0.25,5,0.4000000059604645,1,1.0,32,1.0,32,1.0,0,,0,
0,0,5,1.0,7,0.8571428656578064,1,1.0,1,1.0,0,,0,,0,,0,
0,2,0,,4,0.75,4,0.25,0,,0,,0,,0,,0,
0,2,8,0.375,38,0.21052631735801697,2,1.0,0,,0,,0,,0,,0,
1,1,5,1.0,12,1.0,27,0.9259259104728699,0,,0,,0,,3,1.0,0,
1,0,2,0.0,55,0.09090909361839294,1,0.0,0,,0,,0,,0,,0,
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,1,52,1.0,28,1.0,2,1.0,0,,0,,0,,0,,0,
1,1,3,1.0,8,1.0,34,1.0,0,,0,,0,,4,1.0,0,
1,0,4,0.5,14,0.1428571492433548,2,0.0,0,,0,,0,,1,1.0,1,1.0
1,0,1,0.0,4,0.0,0,,0,,3,1.0,3,1.0,0,,0,
0,0,11,1.0,10,0.800000011920929,3,0.3333333432674408,2,1.0,182,1.0,183,1.0,2,1.0,2,1.0
0,0,2,0.0,23,0.08695652335882187,3,0.6666666865348816,0,,2,1.0,2,1.0,0,,0,
0,1,6,1.0,8,1.0,4,1.0,0,,0,,0,,1,1.0,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,2,0.5,16,0.4375,0,,0,,0,,0,,0,,0,
0,2,20,0.949999988079071,43,0.7441860437393188,13,0.9230769276618958,0,,32,0.96875,4,0.75,0,,0,
1,2,0,,5,0.4000000059604645,4,0.0,0,,5,1.0,5,1.0,0,,0,
0,1,4,1.0,14,1.0,2,1.0,0,,0,,0,,0,,0,
0,1,50,0.9800000190734863,62,0.9354838728904724,64,0.96875,35,0.9428571462631226,25,1.0,12,0.9166666865348816,46,0.9347826242446899,7,1.0
0,2,75,0.8133333325386047,28,0.3928571343421936,5,0.800000011920929,24,0.9166666865348816,6,1.0,16,0.9375,0,,5,0.800000011920929
1,0,0,,5,0.0,1,0.0,0,,0,,0,,0,,0,
0,1,2,1.0,8,1.0,7,0.8571428656578064,1,1.0,3,1.0,0,,3,1.0,1,1.0
0,1,23,1.0,163,0.9693251252174377,37,1.0,1,1.0,1,1.0,1,1.0,2,1.0,0,
0,1,257,1.0,263,0.9961977005004883,15,0.9333333373069763,0,,0,,0,,11,1.0,0,
0,1,266,0.981203019618988,18,1.0,17,1.0,416,0.995192289352417,20,1.0,164,1.0,140,1.0,437,1.0
1,1,1,1.0,3,1.0,17,0.8823529481887817,0,,0,,0,,6,1.0,0,
0,1,11,0.9090909361839294,39,0.9487179517745972,8,1.0,0,,1,1.0,1,1.0,0,,0,
1,2,0,,1,0.0,1,0.0,0,,0,,0,,0,,0,
0,1,160,0.987500011920929,176,0.9772727489471436,13,1.0,2,1.0,0,,0,,4,1.0,0,
0,1,293,0.9931740760803223,325,0.9907692074775696,51,0.843137264251709,12,1.0,14,1.0,1,1.0,17,1.0,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,5,0.4000000059604645,9,0.4444444477558136,5,0.4000000059604645,1,1.0,1,1.0,1,1.0,0,,0,
1,1,1,1.0,13,0.9230769276618958,1,1.0,0,,0,,0,,0,,0,
0,1,41,0.5121951103210449,60,0.75,13,0.9230769276618958,2,1.0,88,0.9772727489471436,85,0.9882352948188782,46,0.95652174949646,41,1.0
0,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
0,0,9,1.0,14,0.7142857313156128,2,1.0,1,1.0,28,1.0,28,1.0,3,1.0,3,1.0
0,0,0,,3,0.3333333432674408,2,1.0,1,1.0,3,1.0,1,1.0,8,1.0,8,1.0
0,1,75,1.0,145,0.9931034445762634,34,1.0,1,1.0,0,,0,,4,0.75,0,
0,0,9,0.5555555820465088,6,0.6666666865348816,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
0,2,0,,10,0.699999988079071,4,0.5,0,,0,,0,,0,,0,
0,1,0,,2,1.0,0,,0,,29,0.931034505367279,13,1.0,0,,0,
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,0,6,0.6666666865348816,7,0.4285714328289032,0,,0,,0,,0,,0,,0,
0,0,20,0.15000000596046448,119,0.13445378839969635,11,0.27272728085517883,114,0.07894736528396606,56,0.3392857015132904,127,0.3385826647281647,36,0.8055555820465088,49,0.7551020383834839
0,1,33,1.0,79,1.0,5,1.0,2,1.0,0,,0,,0,,0,
0,0,24,0.4583333432674408,23,0.21739129722118378,39,0.12820513546466827,9,0.4444444477558136,2,0.5,2,1.0,30,0.7333333492279053,17,1.0
0,2,2,0.0,7,0.1428571492433548,8,0.25,0,,0,,0,,0,,0,
0,1,2,0.5,5,0.800000011920929,1,1.0,1,1.0,3,1.0,3,1.0,0,,0,
0,2,3,1.0,12,0.9166666865348816,9,0.7777777910232544,1,1.0,1,1.0,0,,2,0.5,0,
0,0,9,0.6666666865348816,1,0.0,6,0.8333333134651184,3,1.0,8,0.875,6,1.0,6,1.0,1,1.0
0,1,351,0.9800570011138916,290,0.9793103337287903,7,0.7142857313156128,50,1.0,18,0.8888888955116272,21,1.0,6,1.0,19,1.0
0,0,1,1.0,1,1.0,1,1.0,2,1.0,45,1.0,45,1.0,0,,0,
1,2,1,0.0,40,0.02500000037252903,18,0.0,0,,0,,0,,0,,0,
0,1,187,0.9946523904800415,219,0.9589040875434875,26,0.9230769276618958,0,,2,1.0,0,,0,,0,
0,0,0,,1,0.0,2,0.5,1,1.0,23,1.0,23,1.0,6,1.0,6,1.0
0,1,128,0.984375,440,0.9909090995788574,42,0.976190447807312,2,1.0,3,1.0,0,,36,1.0,0,
0,2,0,,3,0.3333333432674408,4,0.25,0,,9,1.0,8,1.0,2,1.0,2,1.0
1,1,1,1.0,7,1.0,17,1.0,0,,1,1.0,1,1.0,16,1.0,0,
0,0,9,0.4444444477558136,7,0.2857142984867096,1,0.0,2,0.5,0,,2,0.0,5,0.4000000059604645,2,1.0
0,1,6,1.0,23,1.0,0,,0,,0,,0,,0,,0,
0,1,34,1.0,102,1.0,33,1.0,0,,1,1.0,1,1.0,9,1.0,0,
1,0,0,,2,0.0,1,0.0,0,,1,1.0,1,1.0,0,,0,
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,0,,3,0.3333333432674408,0,,0,,0,,0,,0,
0,1,50,1.0,47,1.0,63,0.9523809552192688,0,,2,1.0,0,,41,0.9512194991111755,0,
0,1,29,1.0,17,1.0,57,0.9824561476707458,3,1.0,1,1.0,0,,25,0.9599999785423279,3,1.0
0,0,0,,2,0.0,1,1.0,1,1.0,38,1.0,38,1.0,0,,0,
0,1,326,0.9969325065612793,438,0.9977169036865234,15,0.9333333373069763,2,1.0,0,,0,,3,1.0,0,
1,2,0,,27,0.37037035822868347,5,0.6000000238418579,0,,5,1.0,4,1.0,1,0.0,0,
0,0,13,0.23076923191547394,13,0.1538461595773697,2,0.0,0,,3,0.3333333432674408,1,1.0,0,,0,
0,1,125,0.9919999837875366,160,0.96875,61,0.9180327653884888,76,0.9736841917037964,360,0.9916666746139526,13,0.8461538553237915,34,0.8823529481887817,7,0.8571428656578064
1,2,1,0.0,28,0.0,3,0.0,0,,1,1.0,1,1.0,0,,0,
0,1,158,0.9810126423835754,231,0.9653679728507996,26,0.9615384340286255,23,0.95652174949646,0,,1,1.0,0,,0,
0,0,2,0.0,71,0.07042253762483597,10,0.30000001192092896,1,1.0,72,0.9583333134651184,69,1.0,148,1.0,148,1.0
0,1,237,0.9873417615890503,385,0.9792208075523376,34,0.9411764740943909,15,1.0,32,1.0,6,1.0,19,1.0,11,1.0
0,2,0,,5,0.6000000238418579,2,0.5,1,1.0,3,1.0,3,1.0,0,,0,
0,0,2,0.5,20,0.15000000596046448,2,0.5,1,1.0,2,1.0,2,1.0,0,,0,
0,2,7,0.8571428656578064,37,0.9189189076423645,7,0.5714285969734192,0,,0,,0,,1,1.0,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
1,2,0,,3,0.3333333432674408,1,0.0,0,,0,,0,,0,,0,
0,2,3,0.3333333432674408,10,0.4000000059604645,1,0.0,0,,0,,0,,0,,0,
0,1,26,0.9615384340286255,32,1.0,20,0.8999999761581421,0,,0,,0,,7,1.0,0,
0,2,0,,1,0.0,2,0.5,1,1.0,0,,0,,1,1.0,1,1.0
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,2,0,,9,0.5555555820465088,2,0.5,1,1.0,1,1.0,1,1.0,0,,0,
0,1,15,1.0,34,0.9411764740943909,33,1.0,0,,1,1.0,0,,5,1.0,0,
1,1,0,,2,1.0,2,1.0,0,,0,,0,,0,,0,
