uid,tweet
u1429514676648480781,"📍 #ClimateChange is real | #GlobalCrisis @CreativeScty 
If you are #eyewitness of #climate #disaster, pls., contact us and share your story.
✉️climate@creativesociety.com

#AGWexposed #flooding #earthquakes #LANDSLIDE #CycloneEmnati #typhoon #tsunami #drought #StormEunice #flood https://t.co/Zb4K4KUYu7"
u1429514676648480781,"Division of people into those who are for #AGW theory &amp; against it deprives us of a chance to unite our scientific potential and study #climatechange holistically. Relying only on the #CO2 parameter &amp; ignoring all others will cost us lives
#GlobalCrisis
🔴https://t.co/QmaVBthJnZ https://t.co/4FZqtvK87h"
u1429514676648480781,"Increased thunderstorms cause an accumulation of #pollen grains near the #Earth's surface, leading to longer and more severe #asthma attacks 

#GlobalCrisis #ClimateChange #AGWexposed #allergies #WeWant2Live https://t.co/uLkA0l7sy4"
u1429514676648480781,"A deadly #landslide in #Brazil. CATACLYSMS: February 7-17, 2022 
In this issue of #Climate #BreakingNews, #eyewitnesses and reporters will tell us about the climatic events.

#GlobalCrisis #Climatechange #AGWexposed #flood #Petropolis #flooding

🔴 Watch:
https://t.co/iupc6Xlu40 https://t.co/evWBsvwN1G"
u1429514676648480781,"📍 #Climate #disasters in the history of the Earth. What are they hiding from us? Will Humanity #SURVIVE?

▶️The Times of Crossroads, what is it? What do the #Vedas say about cycles? What do #scientists say about Cyclicity?  

🔴 https://t.co/cZ7m61z8Vv https://t.co/szsxgCmLp6"
u1429514676648480781,"📍 #TRUTH ABOUT #CO2 | #GlobalCrisis #discussion

❓ Why so much attention is paid to CO2
❓ What scientific evidence proves that CO2 doesn't drive #climatechange

#CO2exposed @curryja @LizaKhromova @APashigreva @taliysky #ArthurViterito @DusanValecek https://t.co/tesGoEKQDz"
u1429514676648480781,"RT @CreativeScty: Does your #business have a #future?
An unstable world, ever-changing rules of the game, #inflation, #climate and #economi…"
u1429514676648480781,"📍 #TRUTH ABOUT #CO2 | #GlobalCrisis #discussion
We will talk about the true causes of #climatechange &amp; the role humanity plays in these processes.
🔴 Watch it today at 19.30 GMT 

#CO2exposed #AGWexposed @curryja @LizaKhromova @APashigreva @taliysky #ArthurViterito @DusanValecek https://t.co/oa0I6nnomg"
u1429514676648480781,"📍 #GlobalCrisis #discussion
▶️What is happening to our planet's #climate: how the #ClimateCrisis is affecting people's lives in #Bangladesh
▶️Why there is #cruelty to people in our civilized world
▶️The importance of #unity  https://t.co/lcehI3DBi0"
u1429514676648480781,"📍 #Climate is already destroying our planet! #Scientists say the true cause of #climatechange is the instability of the #Earth's core due to #galactic interactions. We must save our #world from destruction! #AGWexposed

#GlobalCrisis #WeWant2Live forum:
🔴https://t.co/CM9gVJpYis https://t.co/5TX44c39Pg"
u1429514676648480781,"V. Malinin | Ph.D. in Geographical Sciences Part 2/2 

▶️ The conventional #AGW theory can't make a correct prediction about future #climate changes since the most crucial natural factors affecting #climatechange are omitted. 
#AGWexposed #CO2exposed

🔴 https://t.co/4vdjFlWhpS https://t.co/nPp3gaRtec"
u1429514676648480781,"V. Malinin | Ph.D. in Geographical #Sciences Part 1/2 

▶️ By focusing solely on #AGW theory and excluding all natural factors of #climatechange, #climatology has come to a distinct #crisis. 
#AGWexposed #CO2exposed #GlobalCrisis

🔴 https://t.co/4vdjFlEG1i https://t.co/im0g1cXwAV"
u1429514676648480781,‼️ Apocalypse in #Indonesia | Our enemy is the #climate catastrophe that is already destroying and taking the lives of millions of people! Are we going to sit back and wait or is it time to make a change? | #GlobalCrisis #AGWexposed https://t.co/rJM4gb5fDO
u1429514676648480781,"NATURAL #DISASTERS | Feb 5-12 
The winter of 2021-22 will be remembered for record-breaking #snowstorms and cold weather that were observed in the US, Europe &amp; Asia | #cyclonebatsirai #Madagascar #Climatechange #AGWexposed

#Climate #BreakingNews:
🔴 https://t.co/DNFdOGUJP2 https://t.co/rWrX66M98n"
u1429514676648480781,"📍 #Consumer #crisis | Part 3/4 
Today, climate #anomalies occur all over the #planet and people are not prepared for this: drastic #changes in temperature in #Texas, abnormal precipitation in #Zhengzhou, #heavyrains in #Shandong

#GlobalCrisis conference:
https://t.co/a3eDIkYxOb https://t.co/IqMrFTkNmq"
u1429514676648480781,"📍Fires in #California are becoming year-round. 
In 2020 more than $632 billion was spent fighting #CO2, but the situation is getting worse because the cause of #climatechange has nothing to do with CO2. It is time to tell the #Truth | #GlobalCrisis #WeWant2Live https://t.co/Rp9hy6M9M1"
u1429514676648480781,"📍#ClimateChange in #SolarSystem, Part 4/4
Changes in climate and geodynamics on other planets occur simultaneously with changes on #Earth. This is due to the 12,000-year cycle caused by galactic radiation | #Milankovitch

Excerpt from #GlobalCrisis conf.
https://t.co/rszzypq8Kr https://t.co/u8T7UY2VS4"
u1429514676648480781,"We are looking for #eyewitnesses to inform #humankind honestly and truthfully about the #scale of the #climate and #environmental crises, about the impending #threats, and the real #wayout. Let your voice be heard.
#GlobalCrisis #flood #flooding #Tornado #storm #wildfires #floods https://t.co/LtHnvwWr8A"
u1429514676648480781,"On March 7, flash #flood hit #Malaysia’s #KlangValley

Minister of #Environment and #Water informed that  #flooding occurred due to unusually heavy #rainfall in the space of 2 hrs. He added that #ClimateChange was also a factor, as March normally witnesses #Drought 
#GlobalCrisis https://t.co/f4RJnlxkvC"
u1429514676648480781,"📍 #Humanity is facing global #climatechange, our common external enemy. The truth about it will be announced on May 7, 2022, at ""#GlobalCrisis. We are People. #WeWant2Live"" forum.
#Australia #Floods #earthquake #Indonesia

Watch #Climate #breakingnews:
🔴 https://t.co/wloiDbfBYK https://t.co/DiJoBTkNhy"
u1429514676648480781,"How to Save the Planet from the #Climate #Apocalypse?
❓What kind of #energy can help people #survive #GlobalCrisis?
❓What can brainstorming &amp; #unification of the global community of people do?
The #survival of all of us &amp; planet depends on each of us.

🔴https://t.co/CIvK58IUIj https://t.co/T32hhvfSMB"
u1429514676648480781,"What is ignored by #IPCC climate models? | Dr. H. Sterling Burnett
▶️ How are #climate models developed?
▶️ Why are natural factors excluded?
▶️ Is #CO2 bad for the planet?
▶️ Can #green #technology substitute #fossil fuels?
#GlobalCrisis #science

🔴 https://t.co/sbya6rBdYN https://t.co/NQ3GOUTcSS"
u1429514676648480781,"‼️ #Climate #disasters are happening more often, but no one cares about people! #Tonga #eruption caused a huge #tsunami, but the people of Tonga and #Peru were not warned about it. 

Why is the #warning system not working? What should people do to #survive?

#GlobalCrisis #RESCUE https://t.co/P9r0TWRzNF"
u1429514676648480781,"Cyclicity | PART 7/8
We've already faced a ruthless #enemy that is destroying us. We have no #time to continue staying idle, as the #synchronization and cascade of the ongoing #cataclysms is growing inexorably
#WeWant2Live #Climate

#GlobalCrisis conf: 
🔴 https://t.co/u9pl6VPFUh https://t.co/IpNqtEmx7Z"
u1429514676648480781,"Excerpt from the letter by #PrimeMinister of #Tonga | Part 3/3
Where he said, ""I thank the #CreativeSociety project for the #courage to demand time for #truth - to call for bold, decisive #action, to end the #climatechange crisis.""

#GlobalCrisis conf. 
🔴 https://t.co/MAO4VTAhVI https://t.co/ziuNXvi6nD"
u1429514676648480781,"📍#GlobalCrisis #WeWant2Live #discussions 

▶️ #ClimateCrisis #ClimateChange #Climate
▶️ #refugees #migration
▶️ #environmental #disasters #pollution 
▶️ #AGWexposed
People around the world are taking action. Do you want to change the situation and #survive ❓
 
Watch the video⬇️ https://t.co/HNoixyYCTj"
u1429514676648480781,📍 Official Trailer of the international online forum #GLOBALCRISIS. WE ARE PEOPLE. WE WANT TO LIVE | May 7th 2022 in 100 languages | #ClimateCrisis #ClimateAction | KEY TOPICS: ▶️ https://t.co/CM9gVJHza0 https://t.co/niWYJPAbyU
u1429514676648480781,"🌍#ClimateChange is real.

Its global scale has been felt almost by everyone. 
What awaits us next and what we must be ready for? 

To know more, join the #GlobalCrisis #Time4Truth Conference  Dec 4th, 2021. 
📍https://t.co/SGwZm9thva https://t.co/hlvlQVl1ID"
u1429514676648480781,"🌍A historic event on #CreativeSociety platform 

▶️Dec 4th online-conference ""Global Crisis Time for the Truth"" in 100 languages of interpretation

▶️Broadcasting on thousands of world platforms

▶️Join us: https://t.co/SGwZm9thva 

#ClimateCrisis #GlobalCrisis #ClimateAction https://t.co/aMOccp4xUA"
u1638610531,"@kevin_arlin @tszzl True, but I’d guess that more people prefer Miami’s beaches to mountains. In any case, the climate and nature is only one aspect of a place to live."
u1638610531,"Take for instance the heat dome. There’s no evidence that climate change was a significant contributor to that, yet everyone ran with that as the main bogeyman. 

https://t.co/4ovxcN9wnc"
u1638610531,"“Immigrants are gonna turn America into an underworld”

“Climate change is gonna kill us all in 2 weeks”"
u976714620,What a FAIL! Pence has NO answer to climate change! 😂😂😂 #VPDebate
u35225144,"ICYMI: EU cash floodgates open for nuclear and gas https://t.co/1bFw54lvsE
There no environmental, climate or economic reason to include nuclear and fossil gas in the EU investment taxonomy. https://t.co/W08l5Nx5tH"
u35225144,"EU cash floodgates open for nuclear and gas https://t.co/1bFw54lvsE
There no environmental, climate or economic reason to include nuclear and fossil gas in the EU investment taxonomy. https://t.co/nrLAWPge7A"
u35225144,"EU cash floodgates open for nuclear and gas https://t.co/1bFw54lvsE
There no environmental, climate or economic reason to include nuclear and fossil gas in the EU investment taxonomy. https://t.co/Rvw8mZX8qE"
