id,follower_sent,followers,following,membership,mentioned,post,like,pinned
u11099982,-0.7268666666666667,8,0,4,30,243,0,0
u174667151,-0.9806,2,2,3,4,220,0,0
u16815644,-0.24166551724137933,48,0,14,131,331,0,0
u940876562,-0.6486,1,0,0,0,127,0,1
u56118316,-0.9966,2,0,1,1,215,0,0
u45592548,0.7184,11,2,2,40,96,0,0
u3385865523,0.9509,1,0,0,0,72,0,1
u710179663281319938,-0.24508999999999997,11,0,3,17,122,0,1
u22928810,-0.6214,9,0,0,10,78,0,1
u118247587,-0.004349999999999965,3,0,3,5,134,0,1
u34113439,-0.18739200000000003,45,1,19,69,295,0,0
u26987904,-0.7602,3,2,2,3,205,0,1
u847130308789108736,-0.5811200000000001,7,0,1,30,119,0,1
u161634802,-0.36610000000000004,33,2,14,67,533,0,1
u20418841,-0.6573666666666667,3,0,8,5,138,0,0
u17500161,-0.795,1,0,0,5,77,0,0
u484297369,-0.14859999999999995,2,0,0,0,174,0,1
u50652224,-0.8074,1,0,1,2,75,0,0
u19043914,0.25,1,0,2,0,73,0,0
u255925055,-0.98002,10,0,1,4,262,0,1
u892915205826646017,-0.2992,3,0,3,0,115,0,1
u224035550,-0.765,1,0,1,3,183,0,1
u49133199,0.05030000000000001,3,0,7,0,9,0,0
u278894750,-0.5520666666666666,3,0,8,0,169,0,1
u108391251,-0.15665833333333334,36,0,7,155,522,0,1
u273960215,-0.9977,1,0,0,7,136,0,1
u1373568355,-0.94955,2,0,1,0,59,0,0
u156555691,-0.96785,2,0,0,1,122,0,1
u90316203,0.054599999999999996,24,1,2,135,496,0,1
u151116933,0.9081,1,0,0,0,188,0,0
u1044237625085890560,-0.9968,3,0,1,3,49,0,1
u21212604,0.1027,4,0,3,23,278,0,0
u796767457067339776,0.4215,1,0,0,13,145,0,1
u1000699344,-0.22555000000000003,3,0,2,4,280,0,1
u144112800,0.16310000000000002,19,0,2,15,302,0,0
u111385858,-0.9999,1,0,3,1,181,0,0
u5988592,0.765,4,0,3,8,121,0,0
u1038907742,-0.4719375,8,0,2,21,135,0,0
u389304952,-0.5893,2,0,1,14,57,0,0
u940092932,0.4753,1,0,0,4,135,0,0
u1319245694,-0.1779,2,0,0,1,117,0,1
u26472681,-0.15293333333333334,8,0,1,27,310,0,0
u3323245259,0.6124,2,0,1,22,69,0,0
u1183578946593443840,-0.4988,14,0,3,5,111,0,0
u370753981,-0.2568333333333333,4,0,0,8,136,0,1
u103768733,0.0,1,0,0,1,122,0,1
u371972173,-0.51166,5,0,9,2,157,0,0
u2696666707,-0.9999,2,0,4,1,127,0,1
u733618225,0.5411,1,1,0,0,100,0,0
u2265694387,-0.9389,5,0,0,8,100,0,1
u17495334,-0.5719,1,0,2,0,114,0,1
u2894846011,0.04124999999999995,10,5,8,17,217,0,0
u143839873,0.1027,1,0,1,0,199,0,1
u79591564,-0.4404,2,0,1,0,105,0,1
u2307223608,0.9716,1,0,0,3,139,0,1
u3018165370,-0.10954999999999998,5,0,0,8,168,0,0
u14200145,-0.006299999999999972,2,0,0,5,127,0,1
u15462819,-0.6669166666666667,8,0,6,7,152,0,0
u44627918,-0.9934,1,0,1,3,211,0,0
u988774795956375552,0.918,2,0,1,9,92,0,0
u2954563669,-0.963,2,0,0,1,85,0,0
u357523121,-0.27526666666666666,5,0,2,9,250,0,0
u1172871984,-0.8908,1,0,2,2,137,0,1
u827004574267539456,-0.9743,1,1,0,1,210,0,0
u569071517,-0.5353,4,0,0,1,108,0,1
u185722900,-0.6249,2,0,3,6,119,0,0
u719500169423753217,-0.9596,1,0,0,1,227,0,1
u1170886272,-0.18733333333333335,4,0,1,8,112,0,1
u4107939250,-0.5651826086956521,26,0,12,22,336,0,1
u2940185200,-0.1336,2,0,0,2,122,0,0
u792391381805170688,0.1644,3,0,1,0,60,0,0
u376138251,0.046,3,0,1,9,124,0,0
u211830847,-0.6808,1,1,1,5,254,0,1
u1467388225,-0.6224999999999999,2,0,3,5,191,0,0
u376740606,-0.07191666666666663,6,0,4,2,96,0,1
u434898720,0.04185,4,0,3,4,127,0,0
u2581122906,0.18530000000000002,7,0,6,1,174,0,1
u79968923,-0.049350000000000005,3,0,2,19,176,0,0
u23719107,-0.45870000000000005,6,0,8,5,412,0,1
u819905305,-0.34622,5,0,6,1,149,0,1
u22641545,-0.3548,6,0,2,30,404,0,1
u24764015,0.2249,3,0,2,1,258,0,1
u352686442,0.5638,6,1,6,10,79,0,1
u68914690,-0.3703529411764706,29,0,8,22,134,0,0
u1154010518790791168,0.09725,8,0,4,7,281,0,0
u146751977,-0.9491500000000002,7,0,2,5,87,0,0
u69281027,-0.20505333333333334,31,0,11,49,143,0,0
u1268508296,-0.34008181818181815,14,0,2,7,371,0,1
u22146373,-0.16414285714285715,37,0,16,244,342,0,0
u27613071,0.17434,10,0,4,11,87,0,1
u2370830377,-0.9998,1,0,2,0,137,0,0
u29517014,-0.020966666666666665,5,0,4,0,83,0,0
u328127053,0.7964,2,0,0,1,107,0,0
u128863578,0.7835,1,0,0,1,239,0,0
u143842282,0.0,1,0,0,0,135,0,0
u307577710,-0.33479375,22,0,9,4,229,0,1
u1430793200,-0.25,7,0,9,10,271,0,0
u22777708,-0.95575,2,0,1,7,82,0,0
u1462024780215828487,-0.6705,1,0,0,13,172,0,1
u24248663,-0.35438,9,0,2,22,221,0,1
u2149973089,-0.8449083333333333,13,0,7,9,124,0,0
u117282003,-0.9968,1,0,0,3,82,0,0
u40804860,-0.7351,3,0,1,2,111,0,1
u821326737594191872,0.8113,1,0,0,0,110,0,0
u4923928105,-0.09304999999999997,2,0,0,1,204,0,0
u74987950,-0.01205294117647058,33,0,17,56,336,0,0
u14050550,-0.16441764705882356,27,0,17,21,235,0,0
u21390052,0.3182,2,0,4,2,50,0,0
u4172164353,-0.7723500000000001,3,0,1,2,116,0,0
u766384909,0.25245,8,0,2,18,135,0,1
u2192887524,-0.9992,1,0,0,4,228,0,1
u20924358,0.4707,2,0,0,1,106,0,1
u1051208190,-0.33077999999999996,6,0,6,5,55,0,1
u1308920081439772673,-0.23378000000000002,8,1,1,23,133,0,0
u138075752,-0.16210833333333327,19,0,4,27,190,0,0
u466828208,-0.3802,1,0,3,1,58,0,1
u616321817,0.5702,2,0,0,7,166,0,1
u776021935771807744,-0.9316,3,0,1,2,163,0,1
u1327886654,0.061988888888888885,13,0,5,2,71,0,0
u586420487,-0.35376666666666673,5,0,0,21,126,0,0
u48012011,-0.40935000000000005,6,0,4,5,127,0,1
u18905879,-0.27749999999999997,3,0,1,16,78,0,0
u612095940,-0.6114,1,0,0,2,161,0,0
u1315735242250973186,-0.44178333333333336,25,0,3,27,402,0,0
u97268285,-0.26104782608695654,28,0,14,15,177,0,1
u192145819,-0.39289999999999997,11,0,9,18,144,0,0
u2379768630,0.5425,4,0,5,1,105,0,1
u1536709146,-0.8592,2,0,1,0,56,0,0
u15000537,-0.44896666666666674,8,0,8,9,135,0,1
u81888818,-0.2399,11,1,3,30,123,0,1
u1264092584135266304,0.8442,1,0,0,0,136,0,1
u21522338,-0.016033333333333354,63,0,11,95,495,0,0
u1179455215,0.13255625,19,0,11,180,250,0,1
u3047129232,0.04865000000000003,12,1,2,15,161,0,1
u1642135962,-0.6274111111111111,14,0,12,6,76,0,0
u2467139606,-0.5127625,9,0,8,3,207,0,1
u46090688,-0.5194611111111112,24,0,7,44,181,0,1
u2919612788,0.31415,3,0,0,4,124,0,1
u24711820,0.4215,1,0,1,2,195,0,1
u142171258,-0.8794,1,0,1,16,60,0,0
u160812512,-0.9715,2,0,1,0,260,0,0
u596795285,0.0,1,0,0,0,146,0,0
u2874880006,0.4104285714285714,12,0,8,4,77,0,1
u2822379212,-0.4767,4,0,2,3,185,0,1
u1087093436342300672,0.6833333333333332,5,0,1,3,69,0,1
u8192222,-0.06276,36,0,4,26,81,0,0
u23076265,-0.9993,1,0,1,6,128,0,0
u891407451588882432,-0.261,3,0,3,0,202,0,1
u1320890072,0.9278,2,0,0,0,40,0,0
u19082509,0.0,1,0,1,0,113,0,0
u654203,-0.6629833333333334,13,1,17,53,435,0,0
u58371354,-0.2263,1,0,0,0,40,0,0
u16296575,-0.4857,4,0,5,3,100,0,0
u35281972,0.747,2,0,0,2,101,0,0
u6387362,0.0222,2,0,5,3,98,0,1
u20772544,0.5399,1,0,0,1,80,0,0
u818525959506821120,-0.97,2,0,0,1,97,0,1
u3530136020,-0.3718444444444444,11,0,2,23,219,0,1
u761391157,-0.99025,2,0,0,1,140,0,1
u108524355,-0.30668000000000006,5,0,7,4,195,0,0
u92204630,0.38102500000000006,6,0,3,2,136,0,0
u4097641334,-0.07014999999999999,4,0,7,94,238,0,1
u558686364,-0.35356666666666664,6,0,3,1,218,0,1
u823525,-0.9993,2,0,2,4,177,0,1
u12815132,0.0,4,0,3,3,192,0,0
u837422344217952256,,3,1,0,0,62,0,0
u137894459,-0.4982,4,0,2,0,245,0,0
u196681657,0.9977,1,0,1,0,69,0,1
u1401726968,-0.3827714285714286,16,0,3,21,161,0,0
u90309257,-0.1306,2,0,4,11,127,0,1
u1195342478,-0.99945,2,0,1,9,175,0,0
u417370448,-0.4753,2,1,0,0,92,0,1
u499506150,0.35024,7,0,0,16,177,0,1
u16202327,-0.670575,11,1,1,15,85,0,1
u610994783,-0.08595,7,1,10,11,86,0,0
u49677817,0.7351,1,0,1,0,152,0,1
u10876852,-0.026021621621621627,111,0,54,228,545,0,0
u464208375,-0.29815,3,0,3,3,90,0,1
u7702542,-0.38184999999999997,34,0,18,52,453,0,1
u907036222442360833,-0.0266,4,0,0,4,284,0,1
u190751640,0.3118666666666667,3,0,0,3,167,0,1
u1295096801092145154,-0.8395,3,0,0,2,166,0,0
u1258346621055709185,-0.0539,3,1,0,6,289,0,1
u25111672,-0.11494,13,1,11,22,120,0,1
u770943875968098305,-0.3549,7,1,3,11,57,0,1
u1656686526,-0.296,3,2,1,4,228,0,0
u446816656,-0.9923,2,1,2,1,145,0,1
u174275644,0.30579999999999996,6,1,1,34,358,0,1
u16753540,-0.55725625,22,0,5,44,411,0,1
u26515139,-0.8779,1,1,2,0,170,0,0
u7754632,-0.5,1,0,0,0,41,0,1
u15489945,-0.024187500000000015,14,0,31,17,125,0,1
u16375719,-0.08598749999999998,14,0,6,22,360,0,1
u20463983,-0.739975,8,0,4,8,100,0,1
u3755616497,-0.031200000000000006,2,0,3,1,121,0,0
u22703339,-0.8225,1,0,0,5,92,0,0
u22221730,0.936,1,0,0,0,163,0,1
u1397278381973123083,-0.4594142857142857,9,0,0,7,187,0,0
u106053,0.08574999999999999,6,0,3,3,246,0,0
u1352610652150489089,0.28086666666666665,6,0,2,1,147,0,1
u23516376,-0.06309999999999999,3,0,3,2,95,0,0
u1733793840,0.0,4,0,2,6,203,0,0
u15075999,-0.38268,14,0,3,27,219,0,0
u46608340,-0.0514,6,1,4,9,228,0,0
u213466282,-0.1043,4,0,6,5,145,0,0
u943167048,0.5851,1,0,2,0,144,0,0
u475165737,-0.9344,2,0,10,0,165,0,1
u8830542,0.9515,5,0,0,15,124,0,0
u901773684641280000,-0.6075,1,0,0,0,121,0,0
u429863153,-0.2642,4,0,2,1,164,0,0
u13971862,0.0,1,0,0,8,129,0,1
u485954319,0.25162500000000004,4,0,3,0,41,0,0
u214299892,0.32115000000000005,5,0,0,8,130,0,1
u1861920012,-0.6035625,10,0,0,1,283,0,0
u128163,-0.29694000000000004,9,0,4,0,98,0,1
u46818898,0.13911428571428572,10,0,2,15,228,0,1
u96104822,-0.9803333333333333,4,0,12,1,61,0,0
u3291414969,-0.94435,2,0,1,4,84,0,0
u3175488314,0.5106,1,0,1,2,258,0,0
u385328034,0.28203999999999996,16,0,4,11,57,0,0
u771573844276498438,0.7737,1,0,1,0,75,0,0
u2459400854,-0.9947,4,1,6,0,148,0,1
u1177730995161899009,-0.2716,3,0,0,9,110,0,1
u566030797,0.45405,4,0,1,2,192,0,1
u86153825,0.9505,1,0,0,2,121,0,0
u28985686,0.0,9,0,3,0,40,0,0
u3648463632,0.5637,1,0,0,0,93,0,1
u4970411,-0.25060909090909095,260,0,65,618,994,0,0
u779825043719196672,-0.31379999999999997,4,2,0,2,108,0,1
u2912218032,-0.2516,2,1,0,0,82,0,1
u871776297525137413,0.2924,5,0,4,17,127,0,0
u288337914,0.4019,2,0,0,0,85,0,0
u17505840,-0.8357,1,0,2,0,164,0,0
u1076877578,0.45883333333333337,4,0,1,57,373,0,0
u811205209556979713,0.1469,1,0,0,6,71,0,1
u3304912322,0.025650000000000006,2,0,0,1,82,0,1
u35986561,0.364625,8,1,7,22,94,0,1
u21114741,-0.05858000000000002,6,0,0,7,89,0,1
u480041192,-0.30395000000000005,2,0,0,0,59,0,0
u210605959,0.6369,3,1,1,2,61,0,1
u83915318,-0.9565,1,0,0,3,99,0,1
u1523554537,,1,0,0,1,141,0,0
u16093836,-0.3317333333333333,4,0,3,2,137,0,1
u46477409,0.2098833333333333,18,1,2,448,410,0,0
u4337909658,0.87375,2,0,4,0,60,0,1
u279648652,-0.983,1,0,0,4,101,0,0
u13784492,-0.925475,6,0,1,5,138,0,0
u38385927,0.776,8,1,4,21,483,0,0
u270478924,-0.23335,4,1,1,6,208,0,1
u3608637253,0.4019,2,0,0,2,50,0,1
u728866588376567808,0.037750000000000006,3,1,0,2,281,0,0
u2175043487,0.0,3,0,0,18,155,0,0
u14434063,-0.26907586206896544,44,0,27,32,183,0,0
u93025935,-0.3920333333333333,3,0,1,4,204,0,0
u32517594,0.58775,2,0,5,1,212,0,1
u1298680144496939008,-0.10055000000000003,3,0,1,5,217,0,0
u72845405,-0.9879,3,0,1,1,54,0,0
u305323134,-0.559075,6,0,3,3,150,0,0
u984274980,0.08976666666666668,4,0,2,0,66,0,0
u47350606,0.07426249999999995,8,0,4,2,122,0,1
u2292454922,-0.38378999999999996,16,0,9,3,203,0,0
u42319875,-0.9648,3,0,0,14,145,0,0
u865185571,-0.30674999999999997,6,0,6,2,226,0,0
u16653899,-0.36595,2,0,4,0,40,0,0
u246764925,-0.365075,6,0,2,20,226,0,1
u245798886,0.128,3,0,5,3,125,0,1
u1578547386,-0.9994,1,0,1,8,136,0,1
u2245141236,0.3612,1,0,0,0,200,0,0
u517462242,0.3182,1,0,0,0,67,0,0
u1160183215308623873,-0.891,2,0,0,55,605,0,1
u164929952,-0.3884736842105263,29,0,1,28,126,0,1
u15610183,0.06292000000000002,8,0,3,17,171,0,1
u377309547,0.7477,3,0,2,0,48,0,1
u3378981628,-0.886,1,0,3,0,107,0,0
u274121823,-0.6661111111111111,22,0,7,28,175,0,1
u567474604,0.1634,4,1,0,13,230,0,1
u524869533,-0.4064999999999999,13,0,3,27,272,0,1
u16400258,-0.38915714285714287,10,0,4,7,98,0,0
u14365202,-0.936,9,0,4,4,455,0,1
u1252715659,-0.9859,5,1,2,0,56,0,0
u20178144,0.9056,2,0,3,2,162,0,0
u204661628,-0.38210000000000005,6,0,1,8,86,0,1
u48372117,0.78335,3,0,1,37,48,0,0
u990761677,-0.28163333333333335,12,0,1,48,260,0,0
u15003990,-0.296,1,0,1,0,57,0,1
u850763376263299078,-0.11840909090909092,20,0,5,64,256,0,1
u1196481305262927872,-0.2451,3,0,0,16,94,0,1
u1586501,-0.2282851851851852,41,0,57,36,229,0,0
u629841305,-0.09272500000000002,10,2,1,20,181,0,1
u7163202,0.05230000000000001,3,0,1,0,142,0,1
u773476409729617920,,1,0,0,0,183,0,0
u18179467,-0.6645000000000001,4,0,2,5,125,0,0
u35511525,-0.6305142857142857,15,0,3,19,157,0,0
u1063839405977337856,-0.39765,9,0,2,73,131,0,1
u2480110932,0.22973333333333334,11,0,5,12,92,0,0
u69587025,-0.2096,2,0,2,7,215,0,1
u2177191430,-0.9082,8,0,1,6,203,0,1
u585372692,-0.7625500000000001,15,2,3,73,570,0,1
u253147396,-0.8489,3,0,1,8,212,0,0
u600251607,0.0772,2,0,2,0,67,0,1
u2928802908,-0.7676000000000001,3,0,0,6,126,0,0
u57263671,0.9995,1,0,0,1,119,0,1
u2331591042,-0.6203714285714285,18,0,4,77,329,0,1
u56627441,-0.4879,33,0,11,48,169,0,1
u19770147,-0.3818,1,0,1,5,176,0,0
u22646514,-0.304775,9,0,4,44,248,0,0
u81983730,-0.8422,2,0,2,0,171,0,1
u898038638423851008,-0.3466,5,0,3,0,64,0,0
u31358534,-0.6159,5,0,0,13,178,0,0
u2348826486,-0.3797,1,0,1,0,127,0,0
u1624710127,-0.08259999999999998,2,1,0,0,83,0,1
u1058034512305774592,-0.5423,1,0,0,2,202,0,0
u21174980,-0.7261599999999999,7,0,1,1,164,0,1
u214949373,-0.9907,2,0,0,0,74,0,1
u2451476942,-0.13768,43,0,8,135,534,0,0
u146207407,0.45495,2,0,2,1,63,0,0
u109287731,-0.3250916666666667,19,0,13,41,136,0,0
u923220266150432769,0.3442,3,0,0,3,179,0,1
u16862337,-0.9271,1,1,1,7,90,0,1
u2876471190,-0.26426666666666665,3,0,1,3,223,0,1
u725469518,-0.765825,18,0,6,20,288,0,0
u1041822861235834880,0.17684999999999998,4,0,1,1,171,0,0
u19334506,-0.34873333333333334,4,0,1,0,47,0,1
u126363977,-0.42955,6,0,10,95,110,0,0
u156289017,0.23756,6,0,1,5,187,0,0
u19245170,-0.8828833333333334,11,0,4,26,154,0,0
u1118059060098629632,-0.48925,2,0,0,3,132,0,1
u17810978,-0.3789571428571429,9,0,7,7,179,0,1
u29442313,-0.06776237113402062,477,0,32,533,570,0,0
u700962085258326021,0.5267,1,0,0,0,80,0,0
u297688038,-0.5179333333333332,9,1,3,27,164,0,0
u6289722,-0.8822,2,0,1,12,82,0,1
u38649374,0.1027,1,0,1,13,175,0,1
u9677372,-0.3407066666666667,27,0,10,75,215,0,1
u2411012800,-0.0121,3,0,1,10,183,0,1
u1427159916054138881,0.16086,8,0,1,9,153,0,1
u362049415,0.9891,2,0,0,0,200,0,0
u16457400,-0.37117500000000003,13,0,3,13,96,0,0
u16206570,-0.4770666666666667,15,0,20,0,84,0,0
u23365803,-0.3537,5,0,1,4,308,0,1
u579755043,-0.89445,6,0,3,9,96,0,1
u51661036,-0.9897,3,0,0,4,219,0,0
u1018144154445144064,-0.9944,4,2,0,1,319,0,1
u2830127469,-0.9996,1,0,1,0,278,0,0
u45530973,-0.21932857142857146,9,0,1,24,95,0,0
u6065942,0.2202,4,2,5,0,123,0,1
u553102260,-0.49674545454545455,11,0,3,3,113,0,0
u210787605,0.58555,4,1,6,4,142,0,0
u4065571572,-0.3969666666666667,4,0,2,3,247,0,1
u192758792,-0.27706,5,0,1,0,250,0,1
u1079525481786036224,0.32985,8,0,5,1,95,0,0
u1405152971642527752,0.3742666666666667,8,0,0,5,111,0,1
u534933558,0.05664,9,0,1,4,136,0,0
u1197096621231636480,-0.9974,2,0,0,0,147,0,1
u345266890,-0.9834,3,0,0,6,127,0,0
u36589823,-0.2692,3,0,0,20,188,0,1
u336176794,0.204,2,0,1,0,132,0,1
u24870448,-0.60005,10,0,3,53,433,0,0
u874488674,-0.3401,3,0,2,4,145,0,1
u21575717,0.1497,3,0,4,5,213,0,1
u134720338,-0.9966,1,0,1,0,164,0,0
u15990473,0.9330999999999999,3,0,2,0,81,0,0
u900346289044414464,-0.9887,2,0,0,1,322,0,0
u2547727998,0.10794000000000001,11,0,6,46,436,0,1
u2554656433,0.16668571428571427,11,0,2,7,164,0,1
u55244500,0.7977,1,0,2,1,161,0,1
u1461448568,-0.8908,1,0,2,0,338,0,1
u17348735,-0.33024,6,0,10,4,158,0,0
u6693742,-0.31845,2,0,0,2,141,0,0
u18584875,-0.24588333333333334,23,0,0,14,139,0,1
u65325302,0.8271,4,0,1,3,77,0,1
u1147569742598815744,-0.9736,1,0,0,5,184,0,1
u80047141,-0.1078,6,0,0,17,132,0,1
u19045596,0.3763,3,0,6,8,196,0,0
u1367531,-0.24262499999999998,261,0,55,929,740,0,0
u2721106954,-0.26148571428571427,19,0,4,21,184,0,1
u1057643646231683072,-0.9886,1,0,0,51,117,0,1
u19366377,-0.9993,3,1,1,6,132,0,1
u4181319982,0.9748,1,0,12,0,167,0,0
u21313645,0.573,1,0,0,1,125,0,0
u91074298,0.94525,2,0,1,5,92,0,1
u233933608,0.16096666666666667,6,0,1,0,73,0,0
u1877732653,-0.9994,1,0,0,0,245,0,0
u162945949,-0.9231,1,0,0,2,174,0,0
u166549002,-0.8928,3,0,16,2,78,0,0
u31590040,-0.29616,10,1,2,24,297,0,1
u88957440,0.0752625,12,0,1,26,524,0,1
u472063514,-0.125,2,0,0,7,91,0,1
u1254939451882532864,-0.45585,2,0,0,1,128,0,0
u190363547,-0.5079,8,0,4,26,159,0,0
u156797347,0.0,3,0,1,0,61,0,1
u266193274,-0.49735,3,0,2,0,95,0,0
u1071126013462093824,0.4215,3,1,2,1,55,0,1
u533806457,-0.09945000000000001,5,0,7,2,62,0,0
u74469857,0.05796666666666669,4,0,4,2,46,0,0
u20646711,-0.06321153846153847,165,0,27,441,507,0,1
u74710498,0.13659000000000002,19,0,10,44,161,0,0
u63478284,-0.9999,2,0,1,6,66,0,0
u2346835213,0.9882,2,0,5,5,78,0,0
u3264949920,-0.15610625,27,0,2,280,669,0,1
u31098240,-0.9615333333333332,4,0,2,1,247,0,1
u17581976,0.2958,5,1,5,8,59,0,1
u87091535,0.754,1,1,0,0,218,0,0
u778721682,-0.33266666666666667,6,0,1,1,164,0,1
u214087480,-0.1592,4,0,2,6,44,0,0
u1244960680001835010,-0.20896551724137935,37,0,1,13,355,0,0
u17741346,0.30516666666666664,3,0,0,19,171,0,1
u15725469,0.6369,4,0,3,4,189,0,0
u47742585,-0.9999,1,0,7,0,105,0,0
u242355547,-0.30015,10,0,4,2,93,0,1
u43175535,-0.5994,1,0,0,5,181,0,1
u367577704,0.7777,3,1,0,6,99,0,1
u18325305,-0.94485,2,0,1,2,86,0,1
u295119772,-0.5047666666666667,4,0,0,6,194,0,0
u51882249,-0.18035,11,0,17,14,274,0,1
u928196912,-0.23756666666666668,10,1,7,31,288,0,1
u2174709024,-0.6249,2,0,1,0,358,0,0
u927309656787124225,-0.465525,5,0,0,4,97,0,1
u1169546327006597122,-0.9913,1,0,0,0,92,0,1
u6107422,-0.05489411764705883,94,0,9,422,501,0,0
u81572408,-0.433432,28,0,6,61,208,0,0
u18684323,0.7964,1,0,2,11,269,0,1
u221959284,-0.9951000000000001,3,1,0,27,276,0,1
u156732976,-0.8638,3,0,7,79,105,0,0
u350752895,0.0,3,0,0,16,131,0,1
u860265492,0.96905,2,0,0,0,137,0,1
u55330872,-0.9954,1,1,4,2,152,0,0
u15443742,-0.09534999999999999,9,0,4,2,65,0,0
u16112517,0.41862857142857146,16,0,23,28,267,0,1
u703060885435244544,-0.31434999999999996,9,0,10,1,155,0,0
u47940349,0.0,3,0,0,24,134,0,1
u44706837,-0.18757894736842104,27,0,2,6,72,0,1
u312677640,-0.34741111111111117,11,0,6,2,156,0,0
u1291190460371709953,-0.10784999999999995,3,0,0,13,343,0,0
u41551810,0.9939,1,0,1,1,71,0,1
u1697588209,0.3405666666666667,7,1,4,14,155,0,0
u1582628738,-0.6746,1,0,0,11,208,0,0
u50013886,-0.9081,1,0,0,0,241,0,0
u335469402,,1,0,0,2,324,0,1
u82578750,-0.58978,13,0,11,41,269,0,0
u27834920,-0.23375,12,0,15,4,333,0,1
u2999829658,-0.87895,2,0,0,1,56,0,0
u15998509,0.8068,1,0,3,1,64,0,0
u64403845,-0.9993,2,0,4,0,69,0,0
u946073731809595392,-0.02009999999999997,4,0,0,7,93,0,1
u275866786,0.565,1,0,0,11,117,0,1
u1080552605854638081,0.10700000000000004,5,0,1,2,82,0,0
u57277602,-0.7328333333333333,3,0,0,5,86,0,1
u947523433,-0.48915,13,0,16,112,394,0,1
u74506358,-0.04676363636363637,19,0,14,2,297,0,0
u486322857,0.06536666666666667,7,0,6,5,61,0,0
u453030125,-0.24505652173913034,34,0,19,45,113,0,0
u25589776,-0.1600434782608696,89,0,25,184,613,0,1
u17020885,-0.01993333333333332,4,0,1,1,197,0,1
u954960843514368003,0.0,1,0,0,0,90,0,0
u252987054,-0.3334,4,0,3,2,181,0,0
u1365273449241980928,-0.892,1,0,0,6,54,0,1
u11831752,-0.98975,5,0,6,4,70,0,0
u19910534,-0.3071,1,0,2,2,310,0,0
u60932386,-0.13433333333333333,17,0,3,13,64,0,1
u1069811420,-0.688825,4,0,4,13,111,0,1
u2915424343,-0.0516,1,0,0,1,154,0,1
u87645208,-0.39785999999999994,5,0,5,2,212,0,0
u221013613,0.924,1,0,1,0,81,0,1
u3120944188,-0.9989,2,0,4,0,134,0,0
u34041396,-0.9998,1,0,4,2,119,0,1
u1115874631,-0.08766052631578947,113,0,15,80,567,0,1
u17392439,0.0,1,0,3,0,128,0,0
u1424639970,-0.9891333333333333,3,0,2,0,166,0,0
u848281050409082880,-0.1456727272727273,22,0,5,5,47,0,1
u4171354523,0.0772,3,0,2,8,144,0,1
u3778429406,-0.42169999999999996,7,0,2,0,207,0,1
u21328656,0.08522727272727272,22,0,4,14,323,0,0
u1402192479458267146,-0.4247,1,0,0,0,236,0,1
u20904050,0.6544099999999999,18,0,10,12,335,0,1
u1039577318,-0.3456222222222222,9,0,0,5,82,0,1
u2149286665,-0.9962,7,0,27,3,204,0,0
u2891740872,-0.010399999999999993,9,0,6,8,166,0,0
u252592147,-0.11293333333333333,8,0,2,15,106,0,0
u2173627021,-0.9001,1,0,0,1,310,0,0
u4785926842,0.7579,2,0,3,0,96,0,0
u979273137136300032,0.244,7,0,2,19,360,0,0
u2654837935,0.15194999999999997,2,0,5,0,40,0,0
u16630362,-0.48345,13,1,4,7,387,0,1
u161539552,-0.5487666666666667,6,0,13,5,104,0,0
u27553603,0.0,7,0,4,14,74,0,0
u423301750,0.8423,1,0,0,1,80,0,0
u4242010813,-0.9947,2,0,1,0,165,0,1
u1366771027053842436,-0.99775,2,0,1,5,47,0,1
u550689009,-0.57166,6,0,1,7,196,0,0
u122046636,0.16814285714285715,8,0,1,8,280,0,0
u367125334,-0.7263,1,0,0,1,131,0,1
u338548870,-0.07843333333333333,3,0,1,2,173,0,0
u477971953,0.60805,4,0,0,1,330,0,1
u2567654774,0.3254,1,0,1,5,175,0,0
u21665837,-0.9929,2,0,1,7,234,0,1
u1312166469891813376,-0.9992,1,0,0,7,93,0,0
u4622603417,-0.9473,10,2,0,2,92,0,1
u26734716,-0.5787249999999999,4,0,10,1,55,0,0
u1287487612777791489,0.6696,1,0,0,0,56,0,1
u50253688,-0.6486,2,0,5,97,202,0,0
u72341341,-0.05117999999999998,9,1,9,2,277,0,0
u625093,0.10266666666666668,4,0,3,2,372,0,0
u17800215,-0.4882714285714285,12,0,9,15,125,0,1
u21024037,0.5783666666666667,15,2,1,35,96,0,0
u348415097,-0.457125,5,0,0,12,119,0,0
u19655729,0.27315,3,0,1,1,90,0,0
u417389780,-0.4588,2,0,3,6,97,0,0
u13404292,-0.3130931818181818,57,0,15,47,251,0,1
u8487622,-0.06009999999999999,17,0,12,40,258,0,0
u1297455628613541888,-0.296,1,0,0,0,125,0,1
u525402425,-0.8124,3,0,3,4,42,0,0
u210450261,-0.2853333333333333,3,1,2,5,109,0,1
u134802788,0.4168,1,1,0,0,89,0,0
u34927577,-0.9917,3,0,6,4,178,0,0
u180034385,0.5859,3,0,2,5,54,0,1
u15488482,0.16197999999999999,14,0,7,5,109,0,0
u123950589,0.9349,3,0,3,3,55,0,0
u3587054534,0.8696,1,0,0,4,87,0,1
u82453460,-0.15413333333333332,23,0,14,32,79,0,1
u20513956,0.6365500000000001,6,0,5,2,221,0,0
u782040679623057412,0.6825,3,1,0,6,50,0,0
u55253731,0.17596923076923077,20,0,7,7,51,0,1
